image_path,Sampling_Date,State,Species,Height_Ave_cm,Pre_GSHH_NDVI,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Season,strat_group,fold,Dry_Clover_g_soft,Dry_Dead_g_soft,Dry_Green_g_soft
train/ID1113121340.jpg,2015/9/30,Vic,Phalaris_Clover,16.0,0.8,0.2931,11.6271,82.6598,Spring,Spring_Vic_Phalaris_Clover,1,1.20499849319458,6.546618461608887,53.64899444580078
train/ID1113329413.jpg,2015/6/29,Tas,WhiteClover,3.0,0.72,20.6523,21.1112,1.3768,Winter,Winter_Tas_WhiteClover,3,19.25766944885254,14.845617294311523,1.527783751487732
train/ID1119739385.jpg,2015/5/18,Tas,Ryegrass,4.0,0.28,0.0,3.0,6.8,Autumn,Autumn_Tas_Ryegrass,1,1.0616817474365234,9.165115356445312,5.5711894035339355
train/ID1119761112.jpg,2015/5/7,NSW,Fescue,4.0,0.42,0.0,32.4486,22.9514,Autumn,Autumn_NSW_Fescue,3,0.0,11.150229454040527,20.189022064208984
train/ID1121692672.jpg,2015/2/24,NSW,Phalaris,38.0,0.52,0.0,1.3958,109.8042,Summer,Summer_NSW_Phalaris,4,0.0,5.253313064575195,64.59098815917969
train/ID1127246618.jpg,2015/5/18,Tas,Ryegrass,7.0,0.77,3.0196,25.8824,32.3529,Autumn,Autumn_Tas_Ryegrass,1,0.06340958178043365,28.92859649658203,19.586942672729492
train/ID112966473.jpg,2015/8/14,Vic,Ryegrass_Clover,3.0,0.74,11.2,2.8,19.6,Winter,Winter_Vic_Ryegrass_Clover,0,3.7705750465393066,2.380584239959717,14.864983558654785
train/ID1131079710.jpg,2015/11/9,Tas,Clover,1.5,0.57,15.4794,11.119,1.5261,Spring,Spring_Tas_Clover,2,11.81283950805664,5.635771751403809,0.18790805339813232
train/ID1136169672.jpg,2015/5/18,Tas,Ryegrass,5.0,0.62,0.0,6.808,16.3107,Autumn,Autumn_Tas_Ryegrass,4,0.04569001868367195,16.393701553344727,18.29212188720703
train/ID1139866256.jpg,2015/5/7,NSW,Fescue,13.0,0.66,0.0,83.8407,74.0593,Autumn,Autumn_NSW_Fescue,4,0.3422882854938507,38.494258880615234,77.53886413574219
train/ID1139918758.jpg,2015/8/21,WA,Clover,3.0,0.79,58.34,0.0,0.0,Winter,Winter_WA_Clover,2,64.91675567626953,0.49289196729660034,6.928069114685059
train/ID1140993511.jpg,2015/8/14,Vic,Ryegrass_Clover,2.0,0.71,4.6,2.3,16.1,Winter,Winter_Vic_Ryegrass_Clover,0,4.846260070800781,4.2199296951293945,18.900671005249023
train/ID1148528732.jpg,2015/8/18,Vic,Phalaris_Clover,3.2,0.86,12.4113,0.0,28.0887,Winter,Winter_Vic_Phalaris_Clover,3,4.111871242523193,4.994659423828125,23.465145111083984
train/ID1148666289.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,3.5,0.81,4.0923,14.3231,21.4846,Winter,Winter_Vic_Phalaris_Ryegrass_Clover,4,3.1944222450256348,20.052433013916016,14.339158058166504
train/ID1149598723.jpg,2015/5/7,NSW,Lucerne,43.0,0.87,0.0,5.3831,58.3169,Autumn,Autumn_NSW_Lucerne,0,0.0,4.188786029815674,74.52490234375
train/ID1159071020.jpg,2015/9/30,Vic,Phalaris_Clover,7.0,0.74,1.3191,6.7982,46.5727,Spring,Spring_Vic_Phalaris_Clover,3,1.6494593620300293,12.882100105285645,52.290653228759766
train/ID1163061745.jpg,2015/6/29,Tas,WhiteClover,2.0,0.5,5.2,6.7,1.2,Winter,Winter_Tas_WhiteClover,4,4.83831787109375,3.1204395294189453,0.6936333179473877
train/ID1168534540.jpg,2015/5/7,NSW,Fescue,9.0,0.86,0.0,8.6892,55.6108,Autumn,Autumn_NSW_Fescue,1,0.2636149227619171,5.306615829467773,55.101234436035156
train/ID1176292407.jpg,2015/6/26,Tas,Ryegrass_Clover,3.0,0.5,0.1308,16.7365,9.022,Winter,Winter_Tas_Ryegrass_Clover,3,0.4296567738056183,20.085134506225586,11.148503303527832
train/ID1182523622.jpg,2015/6/29,Tas,WhiteClover,2.0,0.48,3.1059,14.7193,0.6752,Winter,Winter_Tas_WhiteClover,4,5.282912254333496,13.317547798156738,1.2590895891189575
train/ID1183807388.jpg,2015/7/1,Tas,Ryegrass,5.0,0.7,0.0,20.9156,20.9156,Winter,Winter_Tas_Ryegrass,2,0.05945064499974251,14.096331596374512,21.330995559692383
train/ID1193692654.jpg,2015/9/11,Tas,Ryegrass,3.1667,0.69,0.2727,6.3317,13.4232,Spring,Spring_Tas_Ryegrass,1,0.9630332589149475,10.356635093688965,16.32056999206543
train/ID1199150612.jpg,2015/11/10,Tas,Ryegrass_Clover,5.5,0.62,0.3602,40.7019,27.0146,Spring,Spring_Tas_Ryegrass_Clover,1,0.37894877791404724,24.70897674560547,16.81793212890625
train/ID1208644039.jpg,2015/7/1,Vic,Phalaris_Clover,5.0,0.79,1.55,7.75,31.0,Winter,Winter_Vic_Phalaris_Clover,1,2.1241695880889893,7.409059524536133,26.121540069580078
train/ID1211362607.jpg,2015/2/24,NSW,Ryegrass,7.0,0.58,0.0,1.3446,66.5554,Summer,Summer_NSW_Ryegrass,4,0.0,10.141814231872559,38.16523361206055
train/ID121331988.jpg,2015/5/7,NSW,Fescue,8.0,0.75,0.0,21.05,63.15,Autumn,Autumn_NSW_Fescue,3,0.0,10.213889122009277,59.144256591796875
train/ID1215977190.jpg,2015/5/18,Tas,Ryegrass,5.0,0.74,0.4068,24.8123,30.1002,Autumn,Autumn_Tas_Ryegrass,2,0.5827314853668213,26.592729568481445,32.22492599487305
train/ID1217108125.jpg,2015/6/29,Tas,WhiteClover,2.0,0.62,5.9027,8.0594,0.6811,Winter,Winter_Tas_WhiteClover,2,8.219199180603027,11.870199203491211,0.6130375862121582
train/ID1237349078.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2.5,0.38,3.189,26.221,9.39,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3,1.4253876209259033,24.3254337310791,8.339879989624023
train/ID12390962.jpg,2015/5/18,Tas,Ryegrass,5.0,0.56,0.0,15.2,14.0,Autumn,Autumn_Tas_Ryegrass,0,0.16213424503803253,13.966007232666016,19.26426887512207
train/ID1244346858.jpg,2015/10/6,NSW,Fescue,12.3333,0.45,0.0,30.9343,49.2657,Spring,Spring_NSW_Fescue,3,0.2806047201156616,44.34834671020508,56.27424621582031
train/ID1249094008.jpg,2015/6/26,Vic,Ryegrass,4.0,0.71,0.0,16.3603,4.5809,Winter,Winter_Vic_Ryegrass,2,1.6035399436950684,9.182680130004883,6.606372833251953
train/ID1251029854.jpg,2015/5/7,NSW,Fescue,5.0,0.55,0.0,22.0875,36.8125,Autumn,Autumn_NSW_Fescue,2,0.21136288344860077,30.055021286010742,33.20537185668945
train/ID1254829053.jpg,2015/6/26,Vic,Ryegrass,4.5,0.69,0.0,10.2162,4.2568,Winter,Winter_Vic_Ryegrass,0,1.7905193567276,21.636119842529297,6.876977920532227
train/ID1268934251.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.3,0.42,0.0,24.7869,17.2131,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2,2.5205154418945312,36.311241149902344,12.979998588562012
train/ID1275072698.jpg,2015/1/15,NSW,Lucerne,42.0,0.74,0.0,2.5,62.0,Summer,Summer_NSW_Lucerne,0,0.08954183757305145,7.739132404327393,100.36556243896484
train/ID1277756619.jpg,2015/7/1,Tas,Ryegrass,3.0,0.4,0.0,3.2,6.0,Winter,Winter_Tas_Ryegrass,0,0.5155030488967896,2.050572156906128,7.310874938964844
train/ID1291116815.jpg,2015/7/2,Vic,Ryegrass_Clover,3.0,0.76,1.24,3.72,19.84,Winter,Winter_Vic_Ryegrass_Clover,1,3.7099852561950684,2.717003583908081,15.538121223449707
train/ID1294770420.jpg,2015/11/9,Tas,Ryegrass_Clover,3.3333,0.59,17.3814,36.1534,14.6004,Spring,Spring_Tas_Ryegrass_Clover,0,14.701654434204102,9.945977210998535,3.280797004699707
train/ID1314135397.jpg,2015/1/15,NSW,Fescue_CrumbWeed,6.0,0.75,0.0,16.6678,28.0322,Summer,Summer_NSW_Fescue_CrumbWeed,4,0.636794924736023,10.960086822509766,41.2440185546875
train/ID13162390.jpg,2015/8/14,Vic,Ryegrass_Clover,3.0,0.74,2.8667,2.8667,20.0667,Winter,Winter_Vic_Ryegrass_Clover,3,4.166699409484863,3.1575939655303955,26.09943389892578
train/ID1337107565.jpg,2015/8/21,WA,Clover,1.0,0.39,10.04,0.0,0.0,Winter,Winter_WA_Clover,0,2.878831148147583,0.6266719102859497,0.9502720236778259
train/ID1343327476.jpg,2015/8/14,Vic,Phalaris_Clover,5.0,0.71,3.1429,3.1429,37.7143,Winter,Winter_Vic_Phalaris_Clover,0,2.7457058429718018,7.283488750457764,29.39600372314453
train/ID1345375788.jpg,2015/6/26,Tas,Ryegrass_Clover,3.0,0.6,2.3762,7.7226,8.7127,Winter,Winter_Tas_Ryegrass_Clover,3,1.9646772146224976,5.238560676574707,7.404205322265625
train/ID135365668.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,3.0,0.74,2.4,1.8667,17.3333,Winter,Winter_Vic_Phalaris_Ryegrass_Clover,3,3.8885881900787354,7.087133407592773,9.8512544631958
train/ID1354190372.jpg,2015/11/10,Tas,Ryegrass_Clover,3.0,0.67,11.2565,6.5255,10.6039,Spring,Spring_Tas_Ryegrass_Clover,3,2.4507782459259033,6.7698750495910645,13.688573837280273
train/ID1357758282.jpg,2015/1/15,NSW,Lucerne,62.0,0.77,0.0,4.8,107.3,Summer,Summer_NSW_Lucerne,3,0.0,1.69625985622406,32.206783294677734
train/ID1357768767.jpg,2015/2/25,NSW,Fescue,15.0,0.68,0.0,5.4497,104.1503,Summer,Summer_NSW_Fescue,3,0.0,8.647865295410156,89.71060180664062
train/ID1370004842.jpg,2015/10/6,NSW,Fescue,9.6667,0.55,0.0,21.9986,55.8014,Spring,Spring_NSW_Fescue,0,0.029176170006394386,52.64854431152344,64.5761947631836
train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,4.0,0.74,1.3556,1.3556,21.6889,Winter,Winter_Vic_Phalaris_Clover,0,2.74078106880188,5.0731964111328125,19.429397583007812
train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,32.0,0.79,0.0,6.8243,43.6757,Autumn,Autumn_NSW_Lucerne,4,0.6244935989379883,7.1169915199279785,19.73345375061035
train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,5.0,0.86,0.0,12.1549,35.0834,Autumn,Autumn_Tas_Ryegrass_Clover,1,0.4204352796077728,8.03818130493164,36.683753967285156
train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.2,0.52,10.0895,11.9667,13.8438,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,1,4.611453056335449,24.186967849731445,10.814444541931152
train/ID1403078396.jpg,2015/9/4,Tas,Clover,2.3333,0.42,5.3,8.3,1.5,Spring,Spring_Tas_Clover,4,7.465169906616211,7.170091152191162,1.200211763381958
train/ID1403107574.jpg,2015/8/21,WA,Clover,1.0,0.54,22.69,0.0,0.0,Winter,Winter_WA_Clover,3,1.140532374382019,1.1975735425949097,5.479109764099121
train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.3,0.49,6.8937,17.8286,16.8777,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3,6.5214152336120605,22.389881134033203,10.595657348632812
train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.72,5.6182,5.6182,19.6636,Winter,Winter_Vic_Ryegrass_Clover,4,3.5867862701416016,3.0059568881988525,24.052509307861328
train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,5.0,0.54,0.8746,46.0532,17.5601,Spring,Spring_Tas_Ryegrass_Clover,0,0.7027444839477539,54.32276916503906,21.61764907836914
train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,3.1667,0.72,14.7281,6.1901,12.3801,Spring,Spring_Tas_Ryegrass_Clover,4,5.59732723236084,6.903563022613525,11.597225189208984
train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,38.0,0.83,0.0,0.0,63.3,Autumn,Autumn_NSW_Lucerne,3,0.0,0.6745703816413879,58.281532287597656
train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,4.5,0.85,0.0,36.581,26.6001,Spring,Spring_Tas_Ryegrass_Clover,2,0.27537333965301514,21.331432342529297,32.6590690612793
train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,5.0,0.81,15.3953,2.417,33.2077,Spring,Spring_Vic_Ryegrass_Clover,1,18.42220687866211,2.6610500812530518,27.981168746948242
train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,3.0,0.7,10.1663,19.1366,3.8871,Winter,Winter_Tas_WhiteClover,2,6.311699390411377,12.961078643798828,0.6524792313575745
train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,6.0,0.75,5.0001,3.7122,44.1677,Spring,Spring_Vic_Phalaris_Clover,1,3.7255654335021973,7.237368583679199,37.22716522216797
train/ID1444674500.jpg,2015/7/8,WA,Clover,1.0,0.43,11.64,0.0,3.5,Winter,Winter_WA_Clover,4,10.210766792297363,0.0,4.044809341430664
train/ID1450399782.jpg,2015/9/11,Tas,Ryegrass,5.8333,0.86,0.1901,19.082,38.202,Spring,Spring_Tas_Ryegrass,1,0.1557007133960724,14.362123489379883,41.10625076293945
train/ID1451025862.jpg,2015/11/10,Tas,Ryegrass_Clover,2.8333,0.53,5.3,4.3,6.9,Spring,Spring_Tas_Ryegrass_Clover,4,2.60156512260437,15.017343521118164,16.903858184814453
train/ID1456861072.jpg,2015/6/26,Tas,Ryegrass_Clover,1.0,0.37,0.4,6.0,1.0,Winter,Winter_Tas_Ryegrass_Clover,1,0.4545269310474396,2.083449363708496,7.608885288238525
train/ID1457700382.jpg,2015/4/1,NSW,Lucerne,30.0,0.7,0.0,0.0,24.8,Autumn,Autumn_NSW_Lucerne,2,0.0,0.3218735456466675,22.981828689575195
train/ID1458758610.jpg,2015/10/6,NSW,Fescue,9.3333,0.49,0.0,50.2255,52.4745,Spring,Spring_NSW_Fescue,1,0.0,24.68646240234375,55.85881042480469
train/ID1463690813.jpg,2015/4/1,NSW,Lucerne,35.0,0.84,0.0,0.0,58.2,Autumn,Autumn_NSW_Lucerne,1,0.636027455329895,3.079266309738159,88.60246276855469
train/ID146920896.jpg,2015/5/19,Tas,Ryegrass_Clover,2.0,0.36,0.5,0.4,6.6,Autumn,Autumn_Tas_Ryegrass_Clover,0,0.0,2.7657721042633057,8.212713241577148
train/ID1471216911.jpg,2015/9/30,Vic,Phalaris_Clover,16.0,0.85,67.8977,11.4857,28.8667,Spring,Spring_Vic_Phalaris_Clover,0,77.24505615234375,10.323868751525879,9.260030746459961
train/ID1472525822.jpg,2015/1/15,NSW,Fescue_CrumbWeed,7.0,0.7,0.0,16.4891,30.3109,Summer,Summer_NSW_Fescue_CrumbWeed,0,0.24095837771892548,18.4605712890625,29.61482048034668
train/ID1473228876.jpg,2015/1/15,NSW,Fescue_CrumbWeed,8.0,0.72,0.0,10.0135,28.0865,Summer,Summer_NSW_Fescue_CrumbWeed,3,0.1180340126156807,8.374149322509766,46.07316589355469
train/ID1474775613.jpg,2015/5/18,Tas,Ryegrass,10.0,0.86,0.0,5.3604,44.3447,Autumn,Autumn_Tas_Ryegrass,2,0.20233303308486938,7.533339023590088,47.15509033203125
train/ID147528735.jpg,2015/1/15,NSW,Lucerne,52.0,0.74,0.0,3.0,53.5,Summer,Summer_NSW_Lucerne,2,0.0,3.8518385887145996,66.73101806640625
train/ID1476045099.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,6.7778,3.3889,20.3333,Winter,Winter_Vic_Ryegrass_Clover,2,4.779789924621582,3.025916814804077,30.888090133666992
train/ID1477176296.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,1.8308,1.8308,20.1385,Winter,Winter_Vic_Ryegrass_Clover,3,2.721897602081299,2.6003623008728027,19.122175216674805
train/ID1488408526.jpg,2015/2/25,NSW,Fescue,6.0,0.48,0.0,9.8969,28.5031,Summer,Summer_NSW_Fescue,3,0.0,16.750192642211914,22.59355926513672
train/ID1496750796.jpg,2015/8/14,Vic,Ryegrass_Clover,2.0,0.68,1.7727,5.3182,12.4091,Winter,Winter_Vic_Ryegrass_Clover,4,3.1155176162719727,3.843879222869873,21.09246826171875
train/ID1498398599.jpg,2015/9/4,Tas,Clover,2.1667,0.36,11.0375,5.6471,1.2834,Spring,Spring_Tas_Clover,3,4.4931640625,6.164637565612793,1.3131506443023682
train/ID1509266870.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,2.775,2.775,27.75,Winter,Winter_Vic_Ryegrass_Clover,0,2.4164962768554688,3.7089571952819824,18.92325782775879
train/ID1510574031.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,5.1667,0.51,7.2336,14.4672,19.4992,Spring,Spring_Vic_Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,4,2.7903730869293213,25.599498748779297,23.731735229492188
train/ID1512751450.jpg,2015/9/11,Tas,Ryegrass,3.8333,0.77,0.3786,9.6678,19.656,Spring,Spring_Tas_Ryegrass,0,0.43316563963890076,12.911458969116211,18.138063430786133
train/ID1513184765.jpg,2015/6/26,Tas,Ryegrass_Clover,1.0,0.41,0.0,5.0118,6.1574,Winter,Winter_Tas_Ryegrass_Clover,0,0.714463472366333,4.1137495040893555,5.172983169555664
train/ID1515990019.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.41,0.0,1.3,11.9,Spring,Spring_Tas_Ryegrass_Clover,3,0.0,0.749683678150177,6.9549994468688965
train/ID1516374298.jpg,2015/7/8,WA,Clover,1.0,0.3,9.0,0.0,1.7,Winter,Winter_WA_Clover,3,6.866511344909668,0.0,0.8263759613037109
train/ID152157478.jpg,2015/9/29,Vic,Ryegrass_Clover,17.0,0.84,35.1643,7.9034,64.3724,Spring,Spring_Vic_Ryegrass_Clover,3,60.89206314086914,15.32773208618164,42.367942810058594
train/ID1525817840.jpg,2015/8/18,Vic,Phalaris_Clover,3.8,0.72,7.7677,32.3656,20.0667,Winter,Winter_Vic_Phalaris_Clover,4,2.0926547050476074,12.832571983337402,42.93743896484375
train/ID1540480250.jpg,2015/2/24,NSW,Phalaris,20.0,0.58,0.0,3.6485,116.7515,Summer,Summer_NSW_Phalaris,2,0.0,9.430303573608398,70.0513916015625
train/ID1545077474.jpg,2015/11/9,Tas,Ryegrass_Clover,3.5,0.4,0.0,19.2,8.8,Spring,Spring_Tas_Ryegrass_Clover,0,2.672422409057617,18.510154724121094,6.885437488555908
train/ID1547945326.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.74,6.2816,4.2493,10.7156,Spring,Spring_Tas_Ryegrass_Clover,3,3.7860727310180664,7.108130931854248,25.73310661315918
train/ID1559189397.jpg,2015/5/7,NSW,Lucerne,23.0,0.56,0.0,1.0805,22.4195,Autumn,Autumn_NSW_Lucerne,3,0.0299080703407526,0.9985384345054626,16.716501235961914
train/ID1563418511.jpg,2015/2/24,NSW,Phalaris,34.0,0.7,0.0,4.5904,107.1096,Summer,Summer_NSW_Phalaris,0,0.6234861612319946,11.507316589355469,135.87281799316406
train/ID1570190541.jpg,2015/11/9,Tas,Clover,2.3333,0.55,16.6157,7.8376,0.1568,Spring,Spring_Tas_Clover,0,18.37982177734375,8.09109115600586,0.35808420181274414
train/ID1573329652.jpg,2015/1/15,NSW,Fescue_CrumbWeed,6.0,0.61,0.0,19.2015,22.2985,Summer,Summer_NSW_Fescue_CrumbWeed,2,0.0,15.355242729187012,24.104372024536133
train/ID1574125908.jpg,2015/2/24,NSW,Ryegrass,7.0,0.42,0.0,3.5379,43.1621,Summer,Summer_NSW_Ryegrass,0,0.06764577329158783,3.097515106201172,24.53662109375
train/ID157479394.jpg,2015/2/24,NSW,Phalaris,37.0,0.69,0.0,4.8579,129.3421,Summer,Summer_NSW_Phalaris,3,0.0,1.4871509075164795,100.1366195678711
train/ID1579942839.jpg,2015/9/4,Tas,Clover,2.5,0.66,14.886,2.6661,3.3327,Spring,Spring_Tas_Clover,2,17.0176944732666,2.9404516220092773,1.3845564126968384
train/ID158170916.jpg,2015/11/10,Tas,Ryegrass_Clover,8.8333,0.91,5.3547,33.0205,69.6107,Spring,Spring_Tas_Ryegrass_Clover,1,2.9862165451049805,10.930200576782227,58.47077178955078
train/ID1590632667.jpg,2015/11/9,Tas,Ryegrass_Clover,3.8333,0.7,3.1807,24.2887,31.2284,Spring,Spring_Tas_Ryegrass_Clover,2,1.6975760459899902,19.49609375,18.805280685424805
train/ID1618145129.jpg,2015/11/10,Tas,Ryegrass_Clover,4.1667,0.84,0.0,10.3826,37.1257,Spring,Spring_Tas_Ryegrass_Clover,1,0.9364820122718811,21.582340240478516,37.86327362060547
train/ID1618597318.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.65,1.1195,2.239,33.0259,Spring,Spring_Tas_Ryegrass_Clover,1,0.17276524007320404,4.233924388885498,19.142969131469727
train/ID1620371305.jpg,2015/9/30,Vic,Phalaris_Clover,10.0,0.79,17.0913,6.4092,57.0895,Spring,Spring_Vic_Phalaris_Clover,4,21.537765502929688,7.7452850341796875,60.25453567504883
train/ID162394992.jpg,2015/2/24,NSW,Ryegrass,9.0,0.61,0.0,1.8459,47.2541,Summer,Summer_NSW_Ryegrass,3,0.0,13.183987617492676,35.61863708496094
train/ID1623964968.jpg,2015/11/9,Tas,Ryegrass_Clover,2.3333,0.44,10.0977,21.4983,19.5439,Spring,Spring_Tas_Ryegrass_Clover,3,10.686293601989746,15.225740432739258,2.9862921237945557
train/ID1624268863.jpg,2015/1/15,NSW,Fescue_CrumbWeed,4.0,0.56,0.0,10.168,22.932,Summer,Summer_NSW_Fescue_CrumbWeed,1,0.052712224423885345,26.18206024169922,26.213153839111328
train/ID1634731537.jpg,2015/11/9,Tas,Clover,3.3333,0.64,19.9619,6.8619,0.0,Spring,Spring_Tas_Clover,1,19.71392822265625,6.443904399871826,0.992143988609314
train/ID1638922597.jpg,2015/6/29,Tas,WhiteClover,3.0,0.65,10.5353,21.3479,0.2772,Winter,Winter_Tas_WhiteClover,0,7.462219715118408,18.172901153564453,1.2668240070343018
train/ID1645161155.jpg,2015/9/4,Tas,Ryegrass_Clover,4.5,0.7,0.0,40.6841,19.0515,Spring,Spring_Tas_Ryegrass_Clover,1,0.059480972588062286,34.110897064208984,18.589948654174805
train/ID1655778545.jpg,2015/5/7,NSW,Fescue,5.0,0.62,0.0,17.0357,30.6643,Autumn,Autumn_NSW_Fescue,4,0.0,25.020139694213867,61.8334846496582
train/ID1665142816.jpg,2015/7/1,Vic,Phalaris_Clover,4.0,0.73,3.7714,4.7143,24.5143,Winter,Winter_Vic_Phalaris_Clover,1,4.549797058105469,3.66221284866333,19.004745483398438
