image_path,Sampling_Date,State,Species,Height_Ave_cm,Pre_GSHH_NDVI,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Season,strat_group,fold,Dry_Clover_g_soft,Dry_Dead_g_soft,Dry_Green_g_soft
train/ID1193692654.jpg,2015/9/11,Tas,Ryegrass,3.1667,0.69,0.2727,6.3317,13.4232,Spring,Spring_Tas_Ryegrass,1,0.90334094,8.987126,15.662641
train/ID1199150612.jpg,2015/11/10,Tas,Ryegrass_Clover,5.5,0.62,0.3602,40.7019,27.0146,Spring,Spring_Tas_Ryegrass_Clover,1,0.39764822,34.909184,20.356754
train/ID1208644039.jpg,2015/7/1,Vic,Phalaris_Clover,5.0,0.79,1.55,7.75,31.0,Winter,Winter_Vic_Phalaris_Clover,1,2.7980757,6.8397307,30.260538
train/ID1211362607.jpg,2015/2/24,NSW,Ryegrass,7.0,0.58,0.0,1.3446,66.5554,Summer,Summer_NSW_Ryegrass,4,0.015008623,6.0803375,44.421165
train/ID121331988.jpg,2015/5/7,NSW,Fescue,8.0,0.75,0.0,21.05,63.15,Autumn,Autumn_NSW_Fescue,3,0.01359042,15.12797,70.47708
train/ID1215977190.jpg,2015/5/18,Tas,Ryegrass,5.0,0.74,0.4068,24.8123,30.1002,Autumn,Autumn_Tas_Ryegrass,2,0.63223517,27.86645,30.634573
train/ID1217108125.jpg,2015/6/29,Tas,WhiteClover,2.0,0.62,5.9027,8.0594,0.6811,Winter,Winter_Tas_WhiteClover,2,6.918508,9.721266,0.85489464
train/ID1237349078.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2.5,0.38,3.189,26.221,9.39,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3,1.9008061,25.67699,6.826009
train/ID12390962.jpg,2015/5/18,Tas,Ryegrass,5.0,0.56,0.0,15.2,14.0,Autumn,Autumn_Tas_Ryegrass,0,0.04731273,16.861929,15.059621
train/ID1244346858.jpg,2015/10/6,NSW,Fescue,12.3333,0.45,0.0,30.9343,49.2657,Spring,Spring_NSW_Fescue,3,0.13316993,42.22544,57.475056
train/ID1249094008.jpg,2015/6/26,Vic,Ryegrass,4.0,0.71,0.0,16.3603,4.5809,Winter,Winter_Vic_Ryegrass,2,1.2335994,9.402275,5.8380804
train/ID1251029854.jpg,2015/5/7,NSW,Fescue,5.0,0.55,0.0,22.0875,36.8125,Autumn,Autumn_NSW_Fescue,2,0.14042327,25.60293,27.088032
train/ID1254829053.jpg,2015/6/26,Vic,Ryegrass,4.5,0.69,0.0,10.2162,4.2568,Winter,Winter_Vic_Ryegrass,0,0.78817785,13.153097,4.994078
train/ID1268934251.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.3,0.42,0.0,24.7869,17.2131,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,2,1.9659805,32.04309,15.633804
train/ID1275072698.jpg,2015/1/15,NSW,Lucerne,42.0,0.74,0.0,2.5,62.0,Summer,Summer_NSW_Lucerne,0,0.037762556,4.3034415,82.48626
train/ID1277756619.jpg,2015/7/1,Tas,Ryegrass,3.0,0.4,0.0,3.2,6.0,Winter,Winter_Tas_Ryegrass,0,0.22897819,2.5489478,5.1296215
train/ID1291116815.jpg,2015/7/2,Vic,Ryegrass_Clover,3.0,0.76,1.24,3.72,19.84,Winter,Winter_Vic_Ryegrass_Clover,1,2.8955855,3.4207892,16.102396
train/ID1294770420.jpg,2015/11/9,Tas,Ryegrass_Clover,3.3333,0.59,17.3814,36.1534,14.6004,Spring,Spring_Tas_Ryegrass_Clover,0,20.072615,20.737675,11.139689
train/ID1314135397.jpg,2015/1/15,NSW,Fescue_CrumbWeed,6.0,0.75,0.0,16.6678,28.0322,Summer,Summer_NSW_Fescue_CrumbWeed,4,1.180785,13.00932,32.721436
train/ID13162390.jpg,2015/8/14,Vic,Ryegrass_Clover,3.0,0.74,2.8667,2.8667,20.0667,Winter,Winter_Vic_Ryegrass_Clover,3,3.8585162,2.8311677,22.040983
train/ID1337107565.jpg,2015/8/21,WA,Clover,1.0,0.39,10.04,0.0,0.0,Winter,Winter_WA_Clover,0,7.0996614,0.21362114,0.3587785
train/ID1343327476.jpg,2015/8/14,Vic,Phalaris_Clover,5.0,0.71,3.1429,3.1429,37.7143,Winter,Winter_Vic_Phalaris_Clover,0,1.9836915,5.5276785,29.764212
train/ID1345375788.jpg,2015/6/26,Tas,Ryegrass_Clover,3.0,0.6,2.3762,7.7226,8.7127,Winter,Winter_Tas_Ryegrass_Clover,3,2.574039,5.7613955,7.6593504
train/ID135365668.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,3.0,0.74,2.4,1.8667,17.3333,Winter,Winter_Vic_Phalaris_Ryegrass_Clover,3,3.7657242,5.9003897,11.284379
train/ID1354190372.jpg,2015/11/10,Tas,Ryegrass_Clover,3.0,0.67,11.2565,6.5255,10.6039,Spring,Spring_Tas_Ryegrass_Clover,3,3.7728977,8.643108,13.542501
train/ID1357758282.jpg,2015/1/15,NSW,Lucerne,62.0,0.77,0.0,4.8,107.3,Summer,Summer_NSW_Lucerne,3,0.0,4.9599905,66.11735
train/ID1357768767.jpg,2015/2/25,NSW,Fescue,15.0,0.68,0.0,5.4497,104.1503,Summer,Summer_NSW_Fescue,3,0.06839541,9.442593,99.36723
train/ID1370004842.jpg,2015/10/6,NSW,Fescue,9.6667,0.55,0.0,21.9986,55.8014,Spring,Spring_NSW_Fescue,0,0.0057011787,45.14198,73.1457
train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,4.0,0.74,1.3556,1.3556,21.6889,Winter,Winter_Vic_Phalaris_Clover,0,1.9292389,4.170549,22.896908
train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,32.0,0.79,0.0,6.8243,43.6757,Autumn,Autumn_NSW_Lucerne,4,0.17910108,7.106172,50.61815
train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,5.0,0.86,0.0,12.1549,35.0834,Autumn,Autumn_Tas_Ryegrass_Clover,1,0.36515108,8.247249,34.969612
train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.2,0.52,10.0895,11.9667,13.8438,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,1,9.847979,21.55962,10.880536
train/ID1403078396.jpg,2015/9/4,Tas,Clover,2.3333,0.42,5.3,8.3,1.5,Spring,Spring_Tas_Clover,4,7.199145,9.082568,1.0715983
train/ID1403107574.jpg,2015/8/21,WA,Clover,1.0,0.54,22.69,0.0,0.0,Winter,Winter_WA_Clover,3,12.067311,0.38117355,1.3892376
train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3.3,0.49,6.8937,17.8286,16.8777,Spring,Spring_Vic_Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,3,5.647153,22.14048,10.697686
train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.72,5.6182,5.6182,19.6636,Winter,Winter_Vic_Ryegrass_Clover,4,3.4582534,4.155712,19.334019
train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,5.0,0.54,0.8746,46.0532,17.5601,Spring,Spring_Tas_Ryegrass_Clover,0,0.5714154,56.28889,18.176903
train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,3.1667,0.72,14.7281,6.1901,12.3801,Spring,Spring_Tas_Ryegrass_Clover,4,8.624437,6.3924966,13.917917
train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,38.0,0.83,0.0,0.0,63.3,Autumn,Autumn_NSW_Lucerne,3,0.13920322,0.3981246,62.281433
train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,4.5,0.85,0.0,36.581,26.6001,Spring,Spring_Tas_Ryegrass_Clover,2,0.21190691,25.078543,30.112173
train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,5.0,0.81,15.3953,2.417,33.2077,Spring,Spring_Vic_Ryegrass_Clover,1,19.874035,2.7621217,35.947044
train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,3.0,0.7,10.1663,19.1366,3.8871,Winter,Winter_Tas_WhiteClover,2,8.976221,21.739933,1.3860649
train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,6.0,0.75,5.0001,3.7122,44.1677,Spring,Spring_Vic_Phalaris_Clover,1,4.8735466,5.268485,45.408997
train/ID1444674500.jpg,2015/7/8,WA,Clover,1.0,0.43,11.64,0.0,3.5,Winter,Winter_WA_Clover,4,11.411453,0.13518311,3.4331334
train/ID1450399782.jpg,2015/9/11,Tas,Ryegrass,5.8333,0.86,0.1901,19.082,38.202,Spring,Spring_Tas_Ryegrass,1,0.1919878,19.547623,43.834908
train/ID1451025862.jpg,2015/11/10,Tas,Ryegrass_Clover,2.8333,0.53,5.3,4.3,6.9,Spring,Spring_Tas_Ryegrass_Clover,4,3.479903,10.627103,12.042631
train/ID1456861072.jpg,2015/6/26,Tas,Ryegrass_Clover,1.0,0.37,0.4,6.0,1.0,Winter,Winter_Tas_Ryegrass_Clover,1,0.4014716,3.557124,2.977878
train/ID1457700382.jpg,2015/4/1,NSW,Lucerne,30.0,0.7,0.0,0.0,24.8,Autumn,Autumn_NSW_Lucerne,2,0.08852076,0.2621274,20.72474
train/ID1458758610.jpg,2015/10/6,NSW,Fescue,9.3333,0.49,0.0,50.2255,52.4745,Spring,Spring_NSW_Fescue,1,0.0,35.4795,58.14739
train/ID1463690813.jpg,2015/4/1,NSW,Lucerne,35.0,0.84,0.0,0.0,58.2,Autumn,Autumn_NSW_Lucerne,1,0.17614266,0.93326235,63.67882
train/ID146920896.jpg,2015/5/19,Tas,Ryegrass_Clover,2.0,0.36,0.5,0.4,6.6,Autumn,Autumn_Tas_Ryegrass_Clover,0,0.069890335,1.4736936,8.632521
train/ID1471216911.jpg,2015/9/30,Vic,Phalaris_Clover,16.0,0.85,67.8977,11.4857,28.8667,Spring,Spring_Vic_Phalaris_Clover,0,84.02971,13.575495,20.913845
train/ID1472525822.jpg,2015/1/15,NSW,Fescue_CrumbWeed,7.0,0.7,0.0,16.4891,30.3109,Summer,Summer_NSW_Fescue_CrumbWeed,0,0.048152562,17.08298,33.28116
train/ID1473228876.jpg,2015/1/15,NSW,Fescue_CrumbWeed,8.0,0.72,0.0,10.0135,28.0865,Summer,Summer_NSW_Fescue_CrumbWeed,3,0.19667456,11.356767,37.834316
train/ID1474775613.jpg,2015/5/18,Tas,Ryegrass,10.0,0.86,0.0,5.3604,44.3447,Autumn,Autumn_Tas_Ryegrass,2,0.14205272,9.413744,37.011772
train/ID147528735.jpg,2015/1/15,NSW,Lucerne,52.0,0.74,0.0,3.0,53.5,Summer,Summer_NSW_Lucerne,2,0.0,3.8190873,71.02063
train/ID1476045099.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,6.7778,3.3889,20.3333,Winter,Winter_Vic_Ryegrass_Clover,2,5.41195,3.1814914,24.739536
train/ID1477176296.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,1.8308,1.8308,20.1385,Winter,Winter_Vic_Ryegrass_Clover,3,2.6714559,2.4681122,17.74154
train/ID1488408526.jpg,2015/2/25,NSW,Fescue,6.0,0.48,0.0,9.8969,28.5031,Summer,Summer_NSW_Fescue,3,0.021638896,16.78231,31.763031
train/ID1496750796.jpg,2015/8/14,Vic,Ryegrass_Clover,2.0,0.68,1.7727,5.3182,12.4091,Winter,Winter_Vic_Ryegrass_Clover,4,3.5024514,3.9875424,16.211828
train/ID1498398599.jpg,2015/9/4,Tas,Clover,2.1667,0.36,11.0375,5.6471,1.2834,Spring,Spring_Tas_Clover,3,7.127674,6.286944,1.5384731
train/ID1509266870.jpg,2015/8/14,Vic,Ryegrass_Clover,4.0,0.77,2.775,2.775,27.75,Winter,Winter_Vic_Ryegrass_Clover,0,2.3435867,3.9013095,23.514826
train/ID1510574031.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,5.1667,0.51,7.2336,14.4672,19.4992,Spring,Spring_Vic_Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,4,3.3837116,27.509237,21.966883
train/ID1512751450.jpg,2015/9/11,Tas,Ryegrass,3.8333,0.77,0.3786,9.6678,19.656,Spring,Spring_Tas_Ryegrass,0,0.1289388,13.923853,20.403126
train/ID1513184765.jpg,2015/6/26,Tas,Ryegrass_Clover,1.0,0.41,0.0,5.0118,6.1574,Winter,Winter_Tas_Ryegrass_Clover,0,0.30033273,4.1529703,6.3326993
train/ID1515990019.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.41,0.0,1.3,11.9,Spring,Spring_Tas_Ryegrass_Clover,3,0.0,1.0973408,8.897079
train/ID1516374298.jpg,2015/7/8,WA,Clover,1.0,0.3,9.0,0.0,1.7,Winter,Winter_WA_Clover,3,7.8503494,0.098993585,0.8242218
train/ID152157478.jpg,2015/9/29,Vic,Ryegrass_Clover,17.0,0.84,35.1643,7.9034,64.3724,Spring,Spring_Vic_Ryegrass_Clover,3,64.42055,10.065294,47.703697
train/ID1525817840.jpg,2015/8/18,Vic,Phalaris_Clover,3.8,0.72,7.7677,32.3656,20.0667,Winter,Winter_Vic_Phalaris_Clover,4,4.2743807,17.835773,31.743912
train/ID1540480250.jpg,2015/2/24,NSW,Phalaris,20.0,0.58,0.0,3.6485,116.7515,Summer,Summer_NSW_Phalaris,2,0.029647538,7.9712324,70.90725
train/ID1545077474.jpg,2015/11/9,Tas,Ryegrass_Clover,3.5,0.4,0.0,19.2,8.8,Spring,Spring_Tas_Ryegrass_Clover,0,1.1806104,23.346466,7.2595544
train/ID1547945326.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.74,6.2816,4.2493,10.7156,Spring,Spring_Tas_Ryegrass_Clover,3,3.094734,7.2921724,23.401562
train/ID1559189397.jpg,2015/5/7,NSW,Lucerne,23.0,0.56,0.0,1.0805,22.4195,Autumn,Autumn_NSW_Lucerne,3,0.021063218,1.4908105,23.015594
train/ID1563418511.jpg,2015/2/24,NSW,Phalaris,34.0,0.7,0.0,4.5904,107.1096,Summer,Summer_NSW_Phalaris,0,0.31100473,6.9554987,123.457886
train/ID1570190541.jpg,2015/11/9,Tas,Clover,2.3333,0.55,16.6157,7.8376,0.1568,Spring,Spring_Tas_Clover,0,15.91492,12.306711,0.45776907
train/ID1573329652.jpg,2015/1/15,NSW,Fescue_CrumbWeed,6.0,0.61,0.0,19.2015,22.2985,Summer,Summer_NSW_Fescue_CrumbWeed,2,0.013056381,18.928804,27.285145
train/ID1574125908.jpg,2015/2/24,NSW,Ryegrass,7.0,0.42,0.0,3.5379,43.1621,Summer,Summer_NSW_Ryegrass,0,0.11750088,4.0503483,33.604515
train/ID157479394.jpg,2015/2/24,NSW,Phalaris,37.0,0.69,0.0,4.8579,129.3421,Summer,Summer_NSW_Phalaris,3,0.008745811,2.8382325,125.70231
train/ID1579942839.jpg,2015/9/4,Tas,Clover,2.5,0.66,14.886,2.6661,3.3327,Spring,Spring_Tas_Clover,2,16.230343,3.020701,1.43185
train/ID158170916.jpg,2015/11/10,Tas,Ryegrass_Clover,8.8333,0.91,5.3547,33.0205,69.6107,Spring,Spring_Tas_Ryegrass_Clover,1,4.8497605,22.715775,77.47526
train/ID1590632667.jpg,2015/11/9,Tas,Ryegrass_Clover,3.8333,0.7,3.1807,24.2887,31.2284,Spring,Spring_Tas_Ryegrass_Clover,2,2.609924,22.374783,23.715607
train/ID1618145129.jpg,2015/11/10,Tas,Ryegrass_Clover,4.1667,0.84,0.0,10.3826,37.1257,Spring,Spring_Tas_Ryegrass_Clover,1,0.8201154,21.905811,41.038017
train/ID1618597318.jpg,2015/9/3,Tas,Ryegrass_Clover,2.1667,0.65,1.1195,2.239,33.0259,Spring,Spring_Tas_Ryegrass_Clover,1,0.35843635,3.2583523,29.99115
train/ID1620371305.jpg,2015/9/30,Vic,Phalaris_Clover,10.0,0.79,17.0913,6.4092,57.0895,Spring,Spring_Vic_Phalaris_Clover,4,20.965397,8.544983,54.771385
train/ID162394992.jpg,2015/2/24,NSW,Ryegrass,9.0,0.61,0.0,1.8459,47.2541,Summer,Summer_NSW_Ryegrass,3,0.0,10.194911,43.314228
train/ID1623964968.jpg,2015/11/9,Tas,Ryegrass_Clover,2.3333,0.44,10.0977,21.4983,19.5439,Spring,Spring_Tas_Ryegrass_Clover,3,10.421826,22.75526,8.529701
train/ID1624268863.jpg,2015/1/15,NSW,Fescue_CrumbWeed,4.0,0.56,0.0,10.168,22.932,Summer,Summer_NSW_Fescue_CrumbWeed,1,0.117757544,18.559244,28.418158
train/ID1634731537.jpg,2015/11/9,Tas,Clover,3.3333,0.64,19.9619,6.8619,0.0,Spring,Spring_Tas_Clover,1,15.505522,6.1381493,0.59002393
train/ID1638922597.jpg,2015/6/29,Tas,WhiteClover,3.0,0.65,10.5353,21.3479,0.2772,Winter,Winter_Tas_WhiteClover,0,8.1605015,22.437458,0.9361572
train/ID1645161155.jpg,2015/9/4,Tas,Ryegrass_Clover,4.5,0.7,0.0,40.6841,19.0515,Spring,Spring_Tas_Ryegrass_Clover,1,0.31048742,37.779896,20.01367
train/ID1655778545.jpg,2015/5/7,NSW,Fescue,5.0,0.62,0.0,17.0357,30.6643,Autumn,Autumn_NSW_Fescue,4,0.055695932,26.975056,46.326378
train/ID1665142816.jpg,2015/7/1,Vic,Phalaris_Clover,4.0,0.73,3.7714,4.7143,24.5143,Winter,Winter_Vic_Phalaris_Clover,1,6.043855,3.7382321,21.604935
train/ID1667778338.jpg,2015/8/14,Vic,Ryegrass_Clover,5.0,0.77,3.9,9.75,29.25,Winter,Winter_Vic_Ryegrass_Clover,2,3.05812,4.8081,29.969381
train/ID1671844336.jpg,2015/6/26,Tas,Ryegrass_Clover,3.0,0.68,0.8024,8.4248,12.0354,Winter,Winter_Tas_Ryegrass_Clover,1,0.8512891,12.985794,7.50634
train/ID1675365449.jpg,2015/9/30,Vic,Phalaris_Clover,16.0,0.79,1.4833,12.2372,89.7395,Spring,Spring_Vic_Phalaris_Clover,4,1.6780307,9.148491,66.234085
train/ID1680597197.jpg,2015/2/25,NSW,Fescue,12.0,0.69,0.0,8.6171,84.1829,Summer,Summer_NSW_Fescue,2,0.40205082,17.71078,94.24545
train/ID1692894460.jpg,2015/11/9,Tas,Clover,3.5,0.69,30.1768,14.7741,0.3143,Spring,Spring_Tas_Clover,0,40.743614,9.742497,0.4539178
train/ID1693880739.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,4.0,0.85,0.0,4.7385,30.4615,Winter,Winter_Vic_Phalaris_Ryegrass_Clover,2,3.1840396,5.7190695,21.907433
train/ID1703304524.jpg,2015/11/10,Tas,Ryegrass_Clover,7.0,0.86,2.5821,46.4778,47.7689,Spring,Spring_Tas_Ryegrass_Clover,4,1.7752482,25.96471,56.980366
train/ID1717006117.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,6.1667,0.57,18.0129,18.9135,32.8735,Spring,Spring_Vic_Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,3,12.078123,27.440907,27.488943
train/ID1729002155.jpg,2015/10/6,NSW,Fescue,5.6667,0.34,0.0,20.7462,19.8538,Spring,Spring_NSW_Fescue,2,0.0745354,25.74343,25.066893
train/ID1746343319.jpg,2015/11/9,Tas,Ryegrass_Clover,2.5,0.35,0.6,18.0,6.9,Spring,Spring_Tas_Ryegrass_Clover,4,0.9984314,16.162325,4.955128
